ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;2
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;3
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;1
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;PERCUSIÓN;6
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;5
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;VIOLÍN;3
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;4
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;1
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;3
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;4
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;4
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;7
2019-2020;46;VALENCIA/VALÈNCIA;46181;OLIVA;46021782;CONSERVATORI PROFESSIONAL DE MÚSICA JOSEP CLIMENT;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;4
